Player,Status,Owned %,Started %,MLB Team,Primary Position,Eligible Positions,Injury
Oswald Peraza,FREEAGENT,1.41,0.87,LAA,3B,"3B,1B/3B,IF,UTIL,BE,IL,2B,2B/SS",ACTIVE
JP Sears,FREEAGENT,1.4,0.69,SD,SP,"P,SP,BE,IL",ACTIVE
Jose Ferrer,FREEAGENT,1.38,1.17,Sea,RP,"P,RP,BE,IL",ACTIVE
Janson Junk,FREEAGENT,1.37,0.44,Mia,SP,"P,SP,BE,IL",ACTIVE
Andrew Kittredge,FREEAGENT,1.36,1.03,Bal,RP,"P,RP,BE,IL",ACTIVE
Jacob Gonzalez,FREEAGENT,1.35,0.58,Pit,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B",ACTIVE
Mike Yastrzemski,FREEAGENT,1.35,0.64,Atl,RF,"RF,OF,UTIL,BE,IL,LF",TEN_DAY_DL
Gabe Speier,FREEAGENT,1.34,1.14,Sea,RP,"P,RP,BE,IL",ACTIVE
Harrison Bader,FREEAGENT,1.33,0.37,SF,CF,"LF,CF,OF,UTIL,BE,IL",TEN_DAY_DL
Josh Smith,FREEAGENT,1.3,0.5,Tex,SS,"1B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL,2B",ACTIVE
Brad Lord,FREEAGENT,1.28,0.47,Wsh,RP,"P,SP,RP,BE,IL",FIFTEEN_DAY_DL
Kyle Isbel,FREEAGENT,1.27,0.45,KC,CF,"CF,OF,UTIL,BE,IL",TEN_DAY_DL
Spencer Miles,FREEAGENT,1.27,0.95,Tor,SP,"P,SP,RP,BE,IL",ACTIVE
Andrew Alvarez,FREEAGENT,1.25,0.78,Wsh,SP,"P,SP,BE,IL,RP",ACTIVE
Jack Perkins,FREEAGENT,1.22,0.83,Oak,RP,"P,RP,BE,IL,SP",ACTIVE
Lucas Giolito,FREEAGENT,1.22,0.27,SD,SP,"P,SP,BE,IL",FIFTEEN_DAY_DL
Kevin Ginkel,FREEAGENT,1.21,1.0,Ari,RP,"P,RP,BE,IL",ACTIVE
Kirby Yates,FREEAGENT,1.2,0.93,LAA,RP,"P,RP,BE,IL",ACTIVE
Nathan Church,FREEAGENT,1.18,0.75,StL,CF,"CF,RF,OF,UTIL,BE,IL,LF",ACTIVE
Quinn Priester,FREEAGENT,1.17,0.12,Mil,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Jacob Young,FREEAGENT,1.15,0.65,Wsh,CF,"CF,OF,UTIL,BE,IL",DAY_TO_DAY
Steven Okert,FREEAGENT,1.14,1.01,Hou,RP,"P,RP,BE,IL",ACTIVE
Nick Loftin,FREEAGENT,1.13,0.7,KC,LF,"LF,OF,UTIL,BE,IL,2B,2B/SS,IF,3B,1B/3B",ACTIVE
Will Klein,FREEAGENT,1.13,1.01,LAD,RP,"P,RP,BE,IL",ACTIVE
Jose Fernandez,FREEAGENT,1.1,0.55,Ari,SS,"SS,2B/SS,IF,UTIL,BE,IL,DH,1B,1B/3B,3B",ACTIVE
Luinder Avila,FREEAGENT,1.07,0.62,KC,RP,"P,RP,BE,IL,SP",ACTIVE
Enrique Hernandez,FREEAGENT,1.06,0.11,LAD,1B,"1B,3B,1B/3B,IF,LF,OF,UTIL,BE,IL",TEN_DAY_DL
Carlos Narvaez,FREEAGENT,1.04,0.54,Bos,C,"C,UTIL,BE,IL",ACTIVE
Taylor Clarke,FREEAGENT,1.04,0.94,Ari,RP,"P,RP,BE,IL",ACTIVE
Coby Mayo,FREEAGENT,1.03,0.44,Bal,1B,"1B,1B/3B,IF,UTIL,BE,IL,3B,DH",ACTIVE
Jose Berrios,FREEAGENT,1.03,0.19,Tor,SP,"P,SP,BE,IL",SIXTY_DAY_DL
Luis Gil,FREEAGENT,1.03,0.47,NYY,SP,"P,SP,BE,IL",DAY_TO_DAY
Tyron Guerrero,FREEAGENT,1.03,0.89,Bos,RP,"P,RP,BE,IL",ACTIVE
Nathan Lukes,FREEAGENT,1.01,0.68,Tor,RF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Nathaniel Lowe,FREEAGENT,1.01,0.46,Cin,1B,"1B,1B/3B,IF,UTIL,BE,IL,DH",ACTIVE
Ryan McMahon,FREEAGENT,1.0,0.51,NYY,3B,"3B,1B/3B,IF,UTIL,BE,IL",ACTIVE
Hyeseong Kim,FREEAGENT,0.99,0.52,LAD,2B,"2B,2B/SS,IF,UTIL,BE,IL,SS",ACTIVE
Cristian Javier,FREEAGENT,0.97,0.53,Hou,SP,"P,SP,BE,IL",ACTIVE
Kai-Wei Teng,FREEAGENT,0.97,0.38,Hou,SP,"P,SP,BE,IL,RP",FIFTEEN_DAY_DL
Seth Hernandez,FREEAGENT,0.97,0.11,Pit,SP,"P,SP,BE,IL",ACTIVE
Vaughn Grissom,FREEAGENT,0.97,0.58,LAA,2B,"2B,SS,2B/SS,IF,UTIL,BE,IL,1B,1B/3B,3B",ACTIVE
David Hamilton,FREEAGENT,0.96,0.31,Mil,2B,"2B,2B/SS,IF,UTIL,BE,IL,3B,1B/3B,SS",TEN_DAY_DL
Ben Joyce,FREEAGENT,0.95,0.07,LAA,RP,"P,RP,BE,IL",SIXTY_DAY_DL
Brooks Raley,FREEAGENT,0.95,0.86,NYM,RP,"P,RP,BE,IL",ACTIVE
Eduardo Valencia,FREEAGENT,0.93,0.46,Det,1B,"C,1B,1B/3B,IF,DH,UTIL,BE,IL",ACTIVE
Jack Dreyer,FREEAGENT,0.93,0.73,LAD,RP,"P,SP,RP,BE,IL",ACTIVE
Kahlil Watson,FREEAGENT,0.92,0.59,Cle,CF,"LF,CF,RF,OF,UTIL,BE,IL",ACTIVE
Michael Lorenzen,FREEAGENT,0.92,0.64,Col,SP,"P,SP,BE,IL",ACTIVE
Endy Rodriguez,FREEAGENT,0.9,0.26,Pit,1B,"C,1B,1B/3B,IF,UTIL,BE,IL",TEN_DAY_DL
Esteury Ruiz,FREEAGENT,0.88,0.63,Mia,LF,"LF,RF,OF,UTIL,BE,IL,CF",ACTIVE
Jonah Tong,FREEAGENT,0.88,0.32,NYM,SP,"P,SP,BE,IL",ACTIVE
Miguel Rojas,FREEAGENT,0.88,0.54,LAD,2B,"2B,3B,SS,2B/SS,1B/3B,IF,UTIL,BE,IL",ACTIVE
Joey Ortiz,FREEAGENT,0.87,0.58,Mil,SS,"SS,2B/SS,IF,UTIL,BE,IL,3B,1B/3B",ACTIVE
Dylan Beavers,FREEAGENT,0.86,0.39,Bal,LF,"LF,RF,OF,UTIL,BE,IL",ACTIVE
