Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carmen Mlodzinski","PIT",1.87742,2.47029,1.05615,4.48697,29,4,0,3.1037,,42.4228,184.297,43.4114,22.7,21.15,4.55921,15.261,0.505347,1.62999,35.0107,7.42751,3.23763,2.29412,0.967236,0.189968,0.0828067,0.10716170072555542,0.259318,1.38304,0.303921,0.687947,,,4.04671,0.444145,0.112086,745.6199951171875,,,,,,,168.5,4.011904761904762,176,4.190476190476191,,,,,,,,,,,,,,,,,,,"Carmen Mlodzinski","27572",669387
"Justin Wrobleski","LAD",4.24931,3.02539,2.74049,4.87322,19,10,0,0.3346,,55.8111,240.212,58.2246,32.49,30.22,9.31289,16.1148,0.339133,2.11054,44.3613,7.15363,2.59864,2.75283,1.50178,0.184675,0.0670857,0.11758969724178314,0.262289,1.33198,0.2906,0.682683,,,4.66488,0.442039,0.243894,650.3499755859375,,,,,,,186.90000000000003,3.337500000000001,197,3.517857142857143,,,,,,,,,,,,,,,,,,,"Justin Wrobleski","31204",680736
"Adrian Houser","SFG",2.03246,3.06923,1.61076,4.68921,19,6,0,0.3224,,40.6316,177.634,42.194,22.7,21.17,4.38963,15.2895,0.342895,1.7804,29.4643,6.52642,3.38666,1.9271,0.972315,0.16587,0.0860727,0.07979777455329895,0.262785,1.41475,0.298352,0.677539,,,4.32015,0.437462,0.158838,743.219970703125,,,,,,,152.00000000000006,3.7073170731707332,160,3.902439024390244,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Joe Musgrove","SDP",1.76059,2.24592,2.07496,4.3005,6,6,0,0,,31.308,131.944,29.2111,16,14.96,4.65941,8.85896,0.112532,1.96049,27.7344,7.97272,2.54665,3.13066,1.33942,0.210199,0.067142,0.14305680990219116,0.241166,1.21599,0.2767,0.699596,,,4.30542,0.434369,0.353641,385.6199951171875,,,,,,,115.49999999999997,3.725806451612902,113,3.6451612903225805,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Kyle Freeland","COL",2.81739,5.7303,4.37922,5.7604,13,13,0,0,,64.558,286.353,77.475,44.6,41.32,11.8084,17.6289,0.250105,2.63172,46.7485,6.51718,2.45764,2.6518,1.6462,0.163255,0.0615636,0.10169104114174843,0.291158,1.47316,0.316411,0.642771,,,4.97677,0.431898,-0.341268,999,,,,,,,164.2,2.526153846153846,200,3.076923076923077,,,,,,,,,,,,,,,,,,,"Kyle Freeland","16256",607536
"Grant Holmes","ATL",3.59353,4.72056,3.03504,5.05445,21,11,0,0.3261,,62.2323,275.401,63.9892,37.3,34.95,9.53501,27.5065,0.507556,2.21926,57.9189,8.3762,3.97798,2.10564,1.37895,0.210308,0.0998783,0.11042945086956024,0.260463,1.47023,0.305543,0.693513,,,4.66908,0.426661,0.115001,369.45001220703125,,,,,,,195.39999999999995,3.151612903225806,206,3.3225806451612905,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Miles Mikolas","WSN",2.24265,5.20161,3.97764,5.07983,11,11,0,0,,57.244,246.606,62.7557,34.66,32.31,10.0279,14.7649,0.174413,1.26111,37.0311,5.8221,2.32136,2.50805,1.5766,0.150163,0.0598724,0.09029068052768707,0.272165,1.35421,0.287312,0.675166,,,4.92906,0.412395,0.10831,999,,,,,,,161,2.824561403508772,181,3.175438596491228,,,,,,,,,,,,,,,,,,,"Miles Mikolas","9803",571945
"Troy Melton","DET",2.43671,3.00858,1.62055,4.60093,23,6,0,0.2944,,45.2061,194.241,44.6704,24.83,23.11,6.83787,15.0325,0.524237,1.63517,39.5301,7.86998,2.99279,2.62964,1.36134,0.203511,0.077391,0.12611978501081467,0.25156,1.32068,0.288346,0.695651,,,4.42928,0.411261,0.171815,743.22998046875,,,,,,,158.89999999999998,3.5311111111111106,163,3.6222222222222222,,,,,,,,,,,,,,,,,,,"Troy Melton","31807",675512
"Aroldis Chapman","BOS",1.22469,0.763125,0,3.02999,31,0,14.674,0.9249,,21.6535,88.4098,14.9642,7.86,7.29,2.16032,8.39501,0.320918,1.08335,29.2893,12.1737,3.48927,3.48889,0.897909,0.33129,0.0949556,0.2363344505429268,0.189585,1.07877,0.269658,0.762203,,,3.01057,0.405032,0.37417,64.55000305175781,,,,,,,209.20000000000002,9.50909090909091,194,8.818181818181818,,,,,,,,,,,,,,,,,,,"Aroldis Chapman","10233",547973
"Brandon Young","BAL",2.93808,3.0621,2.13092,4.63885,15,8,0,0.3122,,43.6336,187.384,43.0985,24.09,22.49,6.75321,15.2373,0.231503,1.16157,34.3703,7.08932,3.1429,2.25566,1.39294,0.183422,0.0813162,0.10210579633712769,0.25206,1.33695,0.279878,0.700591,,,4.66978,0.403048,0.306663,999,,,,,,,147.7,3.3568181818181815,149,3.3863636363636362,,,,,,,,,,,,,,,,,,,"Brandon Young","27819",687064
"Ryan Gusto","MIA",2.02248,3.4979,1.89553,4.78461,16,7,0,0.3029,,41.947,181.775,41.6612,23.9,22.3,6.14453,15.1519,0.407576,1.88297,34.3787,7.37618,3.25094,2.26894,1.31835,0.189127,0.0833551,0.10577227175235748,0.25289,1.3544,0.285924,0.682692,,,4.58912,0.401699,0.160656,999,,,,,,,144.8,3.447619047619048,149,3.5476190476190474,,,,,,,,,,,,,,,,,,,"Ryan Gusto","26440",687473
"Tyler Phillips","MIA",2.45705,4.39525,2.46435,4.90427,17,9,0,0.3029,,50.3194,218.941,51.4526,29.32,27.42,6.90864,19.1594,0.330747,1.60909,38.4332,6.87406,3.42681,2.00597,1.23566,0.175541,0.0875095,0.08803167194128036,0.259635,1.40328,0.291459,0.677586,,,4.60115,0.398402,0.17633,999,,,,,,,164.29999999999998,3.2859999999999996,172,3.44,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Trevor Megill","MIL",1.13013,0.867364,0,3.34065,32,0,9.811,2.6216,,23.223,95.662,17.7595,9.29,8.62,2.57021,8.12125,0.55531,0.774694,29.9652,11.6129,3.14736,3.68972,0.996077,0.31324,0.0848953,0.22834493964910507,0.204683,1.11445,0.280088,0.744566,,,3.113,0.395616,0.325646,137.6999969482422,,,,,,,181.5,7.891304347826087,171,7.434782608695652,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Drew Anderson","DET",1.55526,1.29789,0.254722,3.89207,32,1,0,5.8618,,36.5821,156.993,30.0517,17.07,15.82,4.35216,17.547,0.802145,1.87791,45.2027,11.1209,4.31695,2.57609,1.07073,0.287929,0.11177,0.17615901678800583,0.21845,1.30115,0.291997,0.735531,,,3.77396,0.390789,0.317087,999,,,,,,,200.60000000000002,5.421621621621623,187,5.054054054054054,,,,,,,,,,,,,,,,,,,"Drew Anderson","15130",623454
"Dylan Lee","ATL",1.2717,0.72835,0,3.24031,32,0,0.5,7.9129,,23.3033,93.8386,18.3919,9.04,8.39,2.85885,6.02906,0.400151,0.314823,27.6893,10.6939,2.32849,4.59264,1.10412,0.295074,0.0642493,0.23082461208105087,0.210206,1.04796,0.272765,0.753282,,,3.14078,0.387411,0.325646,999,,,,,,,156.5,6.804347826086956,146,6.3478260869565215,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Ryan Feltner","COL",2.97251,5.87363,3.29713,5.74344,17,12,0,0.28,,60.8625,273.73,68.6729,41.37,38.84,8.81059,25.714,0.343496,2.38688,44.2765,6.54736,3.80244,1.72188,1.30286,0.161753,0.0939393,0.06781336665153503,0.27958,1.55082,0.310906,0.646137,,,4.91774,0.387062,-0.273676,999,,,,,,,165.3000000000001,2.709836065573772,192,3.1475409836065573,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Jhoan Duran","PHI",1.51438,0.828251,0,3.24943,33,0,14.824,0.7136,,24.4012,100.528,20.1275,9.55,8.81,2.41602,7.49023,0.607967,1.3432,29.9571,11.0492,2.76266,3.99948,0.89111,0.297998,0.074509,0.2234886735677719,0.219507,1.13182,0.298569,0.745513,,,3.02348,0.386307,0.277285,41.84000015258789,,,,,,,216,9,209,8.708333333333334,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Josh Hader","HOU",1.17548,0.674289,0,3.02118,30,0,14.436,1.087,,19.8101,79.5263,12.6949,7.14,6.65,2.62333,6.67552,0.305253,1.37346,29.8007,13.5388,3.03277,4.46418,1.19181,0.374728,0.0839411,0.2907870188355446,0.177607,0.977801,0.257893,0.779118,,,3.03746,0.381427,0.368145,124.38999938964844,,,,,,,187.3,9.365,171,8.55,,,,,,,,,,,,,,,,,,,"Josh Hader","14212",623352
"Didier Fuentes","ATL",1.37541,1.1657,0.267296,4.23289,30,1,0,6.0866,,35.3376,151.362,32.78,17.9,16.62,4.70783,12.1143,0.818052,1.71027,38.5022,9.80599,3.08534,3.17825,1.19902,0.254372,0.0800351,0.17433663457632065,0.238335,1.27044,0.297604,0.70475,,,3.83212,0.379766,0.107198,600.4400024414062,,,,,,,171.7,4.905714285714286,170,4.857142857142857,,,,,,,,,,,,,,,,,,,"Didier Fuentes","30661",800311
"Reynaldo López","ATL",2.77405,3.48593,1.94606,5.14779,28,7,0,0.3261,,55.0722,242.129,56.0829,33.62,31.5,8.0286,23.0583,0.554,1.3004,47.8632,7.8219,3.76824,2.07574,1.31205,0.197677,0.0952317,0.10244492441415787,0.257533,1.43705,0.296855,0.670404,,,4.58957,0.37844,-0.138974,302.9100036621094,,,,,,,187.00000000000003,3.4000000000000004,195,3.5454545454545454,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Ryne Nelson","ARI",1.63965,1.77351,2.02133,4.53907,5,5,0,0,,27.64,117.297,27.2283,14.89,13.94,4.20334,7.71745,0.106048,0.832835,21.8069,7.10067,2.51292,2.82567,1.36867,0.185912,0.0657941,0.12011800706386566,0.250383,1.26432,0.278293,0.690124,,,4.43275,0.37282,0.264609,251.42999267578125,,,,,,,104.8,3.742857142857143,105,3.75,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Peter Lambert","HOU",2.86868,3.37878,2.14396,4.67929,19,8,0,0.2944,,47.6611,206.112,45.5812,26.55,24.78,7.25137,18.6306,0.346599,2.21039,41.6593,7.86666,3.51807,2.23607,1.3693,0.20212,0.0903906,0.11172937601804733,0.246025,1.34726,0.281093,0.696668,,,4.64722,0.369733,0.220656,999,,,,,,,170.50000000000003,3.552083333333334,170,3.5416666666666665,,,,,,,,,,,,,,,,,,,"Peter Lambert","17969",663567
"Luinder Avila","KCR",2.61611,3.57556,2.17936,4.76546,17,8,0,0.3151,,46.346,204.434,45.2675,26.19,24.54,5.39111,22.1194,0.321781,2.33124,37.6447,7.31028,4.29541,1.70188,1.04691,0.184141,0.108198,0.07594256848096848,0.251509,1.454,0.29118,0.688459,,,4.57607,0.366085,0.213976,999,,,,,,,165.90000000000003,3.6065217391304354,169,3.6739130434782608,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Cristian Javier","HOU",3.03007,4.14794,3.71157,5.2193,11,11,0,0,,55.473,243.354,51.49,34.29,32.17,9.68391,26.6569,0.170607,2.51674,45.8467,7.43822,4.32485,1.71988,1.57113,0.188395,0.10954,0.0788554772734642,0.240405,1.40874,0.263512,0.679011,,,5.29986,0.361902,0.0823381,470.2799987792969,,,,,,,153.4,2.789090909090909,147,2.672727272727273,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Braxton Garrett","MIA",1.6623,2.94533,1.63871,4.83974,12,6,0,0.3029,,34.3655,148.905,35.1821,19.85,18.48,4.84418,11.219,0.289558,2.13612,28.6105,7.49283,2.93814,2.55019,1.26865,0.192139,0.0753429,0.1167960837483406,0.25955,1.35022,0.297152,0.670156,,,4.43894,0.36124,0.0868942,604.1099853515625,,,,,,,118.10000000000002,3.4735294117647064,124,3.6470588235294117,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Erick Fedde","CHW",2.16263,4.59412,3.67433,5.14015,10,10,0,0,,52.3,229.152,53.4079,31.81,29.87,7.95407,21.8123,0.163379,1.40708,35.6153,6.12883,3.75356,1.63281,1.36877,0.155422,0.0951873,0.060235075652599335,0.259347,1.43825,0.279952,0.67739,,,5.05272,0.358768,0.0923295,999,,,,,,,151.59999999999997,2.915384615384615,159,3.0576923076923075,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Patrick Corbin","TOR",3.09364,4.09153,2.71788,5.35919,15,10,0,0.3166,,51.2036,224.348,55.4139,32.71,30.49,8.64773,17.7729,0.311712,1.76451,40.3072,7.08476,3.12393,2.2679,1.52,0.179664,0.0792204,0.10044348239898682,0.270561,1.42933,0.300061,0.662685,,,4.87153,0.354968,-0.117605,999,,,,,,,143.70000000000005,2.8176470588235305,158,3.0980392156862746,,,,,,,,,,,,,,,,,,,"Patrick Corbin","9323",571578
"Spencer Strider","ATL",1.53393,1.7962,1.80802,4.6711,5,5,0,0,,26.3,113.214,23.9029,14.55,13.65,4.2165,10.8372,0.0806372,0.975107,28.5599,9.77335,3.70856,2.63535,1.44291,0.252264,0.0957231,0.1565408781170845,0.235724,1.32092,0.286866,0.700146,,,4.36543,0.350212,0.140935,124.86000061035156,,,,,,,102.79999999999998,3.953846153846153,100,3.8461538461538463,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Adrian Morejon","SDP",1.07311,0.86723,0,3.40842,33,0,1.036,6.6358,,22.9725,95.0223,20.6191,9.43,8.7,1.91044,5.96921,0.467393,1.02825,21.6987,8.50095,2.33857,3.6351,0.748457,0.228354,0.062819,0.16553446650505066,0.234242,1.1574,0.290436,0.717509,,,3.21148,0.349352,0.325593,735.8499755859375,,,,,,,147.00000000000003,6.391304347826088,145,6.304347826086956,,,,,,,,,,,,,,,,,,,"Adrian Morejon","20039",670970
"Ryan Johnson","LAA",1.7343,2.45217,1.33648,4.55741,15,5,0,0.2996,,33.5717,143.998,33.6237,18.25,17,4.9723,10.4418,0.357741,1.41482,28.7606,7.71023,2.79927,2.75437,1.33299,0.199729,0.0725136,0.12721556425094604,0.254452,1.31258,0.291147,0.695755,,,4.37723,0.349246,0.245035,999,,,,,,,126.70000000000002,3.7264705882352946,130,3.823529411764706,,,,,,,,,,,,,,,,,,,"Ryan Johnson","35325",696270
"Joe Boyle","TBR",1.61598,2.73728,1.31087,4.49933,16,5,0,0.349,,34.6251,150.768,29.4095,18.52,17.31,4.2708,18.2421,0.395895,2.04747,35.496,9.22637,4.74161,1.94583,1.1101,0.235436,0.120995,0.11444054543972015,0.225398,1.37621,0.277129,0.699061,,,4.41677,0.347913,0.197947,713.1400146484375,,,,,,,144.4,4.1257142857142854,133,3.8,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Kendry Rojas","MIN",1.21791,1.35466,0.529004,4.02604,21,2,0,0.3127,,27.3395,117.158,25.1332,13.16,12.23,2.92967,10.4461,0.545908,1.17084,26.9666,8.87723,3.43879,2.5815,0.964428,0.230173,0.0891628,0.14101067930459976,0.238137,1.30139,0.293525,0.712226,,,3.80076,0.34533,0.226222,999,,,,,,,118.9,4.403703703703704,117,4.333333333333333,,,,,,,,,,,,,,,,,,,"Kendry Rojas","29423",696070
"Griffin Canning","SDP",3.01712,4.42676,2.67529,4.69325,17,10,0,0.3185,,53.7133,234.149,50.0796,29.92,28.01,8.08503,25.0994,0.331119,2.40562,47.0924,7.89064,4.20556,1.87624,1.3547,0.201122,0.107194,0.0939275473356247,0.242347,1.39964,0.277253,0.708723,,,4.84519,0.344301,0.336359,999,,,,,,,184.20000000000005,3.411111111111112,179,3.314814814814815,,,,,,,,,,,,,,,,,,,"Griffin Canning","19867",656288
"Tanner Gordon","COL",2.69467,5.18422,2.95473,5.82993,21,10,0,0.28,,59.4501,263.118,71.094,41.22,38.51,11.7556,15.7452,0.546009,1.55964,47.6036,7.20659,2.38363,3.02337,1.77965,0.180921,0.0598411,0.12108035385608673,0.28922,1.46071,0.318247,0.648172,,,4.94806,0.334009,-0.461452,999,,,,,,,146.4,2.48135593220339,181,3.0677966101694913,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Mike Paredes","MIN",2.64621,4.09681,2.25573,5.08184,25,8,0,0.3127,,53.52,232.156,55.7332,32.33,30.22,8.77572,17.205,0.536862,1.98144,39.3864,6.62328,2.89322,2.28924,1.47574,0.169655,0.0741098,0.09554558247327805,0.261696,1.36282,0.284925,0.669526,,,4.84093,0.331279,0.0418992,999,,,,,,,164.30000000000004,3.042592592592593,174,3.2222222222222223,,,,,,,,,,,,,,,,,,,"Mike Paredes","30187",702474
"Garrett Whitlock","BOS",1.21267,0.850549,0,3.50184,32,0,1.026,6.5323,,22.3597,92.4836,19.0179,9.4,8.7,2.44084,6.40191,0.41641,0.976554,24.7414,9.95867,2.57684,3.86469,0.982463,0.267522,0.0692222,0.19829995185136795,0.223464,1.13686,0.286193,0.728086,,,3.30172,0.327945,0.27122,624.97998046875,,,,,,,150.8,6.854545454545455,146,6.636363636363637,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Devin Williams","NYM",1.23922,0.651453,0,3.25109,31,0,12.957,2.0801,,21.4544,88.4905,15.0954,8.34,7.75,2.26723,9.23676,0.404173,0.971225,28.751,12.0609,3.87477,3.11267,0.951092,0.324905,0.104381,0.2205234169960022,0.192833,1.13414,0.271414,0.755844,,,3.22667,0.32422,0.319597,59.470001220703125,,,,,,,192.8,9.180952380952382,180,8.571428571428571,,,,,,,,,,,,,,,,,,,"Devin Williams","15816",642207
"Mason Montgomery","PIT",1.03638,0.803187,0,3.49115,31,0,3.44,4.9909,,20.0049,84.2981,16.1611,8.37,7.76,1.95361,8.10321,0.418853,0.863682,25.3369,11.3988,3.64555,3.12677,0.878907,0.300563,0.0961256,0.2044372707605362,0.214535,1.21292,0.29574,0.738266,,,3.18684,0.323537,0.265156,748.4400024414062,,,,,,,139.8,6.99,132,6.6,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Dax Fulton","MIA",1.1507,1.56274,0.548565,4.21625,24,2,0,0.3029,,31.8055,138.503,30.0751,16.02,14.9,2.78299,13.9272,0.972675,1.60572,28.6211,8.09891,3.94098,2.05505,0.787502,0.206646,0.100555,0.10609064251184464,0.244572,1.38348,0.298058,0.697706,,,3.90853,0.322358,0.197386,999,,,,,,,131.9,4.121875,131,4.09375,,,,,,,,,,,,,,,,,,,"Dax Fulton","27757",690978
"Mike Burrows","HOU",3.20805,4.13948,2.74981,4.99408,16,10,0,0.2944,,53.0368,230.147,52.9584,31.43,29.43,9.45722,19.4525,0.299586,2.26064,44.3188,7.52061,3.30096,2.27831,1.60483,0.192567,0.0845218,0.10804533213376999,0.254077,1.36529,0.281273,0.692586,,,4.9807,0.321075,0.185475,237.9499969482422,,,,,,,168.70000000000005,3.1830188679245293,173,3.2641509433962264,,,,,,,,,,,,,,,,,,,"Mike Burrows","24728",681347
"Erik Sabrowski","CLE",1.04265,0.908943,0,3.07878,30,0,0.537,8.1401,,20.7257,86.0653,13.0851,7.61,7.09,2.20865,10.4656,0.366178,1.38258,28.9924,12.5897,4.54461,2.77026,0.959092,0.336866,0.121601,0.215264692902565,0.176309,1.1363,0.252847,0.77917,,,3.4083,0.320891,0.319657,999,,,,,,,159,7.571428571428571,141,6.714285714285714,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"David Festa","MIN",1.23306,1.56534,0.787918,4.33824,14,3,0,0.3127,,23.9613,102.467,21.9292,12.38,11.55,3.19516,8.99457,0.27506,1.1032,24.6247,9.24916,3.37841,2.73773,1.20012,0.240317,0.0877797,0.15253739058971405,0.237407,1.29057,0.290225,0.701073,,,4.04807,0.311767,0.211504,999,,,,,,,103.50000000000001,4.312500000000001,101,4.208333333333333,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Abner Uribe","MIL",1.20698,0.933152,0,3.28093,34,0,3.219,5.1794,,24.743,104.609,19.455,9.7,9.02,1.91231,11.4531,0.603394,1.36643,26.9103,9.78832,4.16596,2.3496,0.695582,0.257246,0.109485,0.14776089787483215,0.211952,1.24917,0.278602,0.751238,,,3.48955,0.308901,0.331647,167.27999877929688,,,,,,,164,6.56,152,6.08,,,,,,,,,,,,,,,,,,,"Abner Uribe","25327",682842
"Jake Bennett","BOS",1.31813,1.69053,0.906169,4.25936,8,4,0,0.3232,,22.0596,93.1251,21.8087,11.22,10.44,2.94604,5.8968,0.197728,0.87888,17.9234,7.31248,2.40581,3.03951,1.20194,0.192466,0.0633213,0.1291445940732956,0.252563,1.25593,0.288067,0.699099,,,4.13827,0.308181,0.250298,999,,,,,,,83.7,3.8045454545454547,86,3.909090909090909,,,,,,,,,,,,,,,,,,,"Jake Bennett","31959",687562
"Chad Patrick","MIL",1.96789,2.80692,1.08409,4.77357,33,4,0,4.7186,,49.6609,217.145,48.8807,28.31,26.34,7.61851,19.9783,1.02764,1.92717,45.631,8.26966,3.62065,2.28403,1.38069,0.210141,0.0920045,0.11813631653785706,0.250363,1.38658,0.290599,0.696801,,,4.58561,0.308125,0.0531313,288.6499938964844,,,,,,,190.20000000000002,3.8040000000000003,192,3.84,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Gabe Speier","SEA",1.24682,0.7316,0,3.58193,29,0,0.5,6.2364,,21.5582,88.8633,17.9969,9.26,8.58,2.66406,5.56388,0.518829,1.50479,24.7272,10.323,2.32278,4.44424,1.11218,0.278261,0.0626117,0.21564967185258865,0.220025,1.09289,0.281836,0.721129,,,3.40182,0.306061,0.271337,999,,,,,,,129.10000000000002,5.868181818181819,121,5.5,,,,,,,,,,,,,,,,,,,"Gabe Speier","17170",642100
"Brady Singer","CIN",3.29532,6.24979,5.74484,5.46038,14,14,0,0,,76.132,335.889,80.114,49.3,46.19,14.2726,27.606,0.213603,6.13116,65.3755,7.72841,3.26346,2.36816,1.68725,0.194634,0.0821879,0.11244634538888931,0.265145,1.41491,0.295911,0.665844,,,5.15481,0.304455,-0.0687959,388.25,,,,,,,210.2,2.7657894736842104,226,2.973684210526316,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Logan Allen","CLE",1.75807,2.81211,1.34347,4.54679,20,5,0,0.3463,,38.3215,166.233,37.2406,20.97,19.36,5.6868,15.0487,0.563337,1.66817,34.3455,8.06621,3.53426,2.28229,1.33557,0.20661,0.0905274,0.11608278006315231,0.249073,1.36449,0.288204,0.706539,,,4.55102,0.301679,0.15113,999,,,,,,,128.2,3.3736842105263154,129,3.3947368421052633,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Aaron Ashby","MIL",1.1951,0.884036,0,3.21182,34,0,1.38,7.1561,,24.743,105.275,19.3981,9.49,8.83,1.59698,12.2224,0.474806,1.7281,28.359,10.3153,4.44576,2.32025,0.580883,0.269381,0.1161,0.1532808542251587,0.212409,1.27796,0.29007,0.753129,,,3.34388,0.301197,0.434683,999,,,,,,,158,6.32,146,5.84,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Mick Abel","MIN",1.36028,1.78245,1.1033,4.32662,9,4,0,0.3127,,24.2129,103.769,21.6764,12.44,11.64,3.29669,9.88951,0.196613,1.04258,23.6363,8.78568,3.67596,2.39004,1.22539,0.227777,0.0953028,0.13247428834438324,0.233488,1.30368,0.278885,0.709667,,,4.2778,0.297713,0.265052,298.7799987792969,,,,,,,98.50000000000001,4.104166666666667,96,4,,,,,,,,,,,,,,,,,,,"Mick Abel","27756",690953
"Cody Bradford","TEX",1.22017,1.14076,0.509444,3.93254,18,2,0,0.3019,,23.8929,99.2133,21.5383,11.24,10.44,3.21984,6.09659,0.414528,0.808051,20.7783,7.82677,2.29647,3.40818,1.21285,0.20943,0.0614493,0.14798109605908394,0.23333,1.15661,0.268165,0.708904,,,3.98523,0.295022,0.2675,999,,,,,,,104.50000000000001,4.354166666666667,102,4.25,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Colin Rea","CHC",2.44254,2.8103,1.88249,4.74665,13,7,0,0.3138,,38.9453,167.153,38.3256,22.01,20.54,6.20065,13.2805,0.202056,1.71732,30.0308,6.9399,3.06903,2.26127,1.43293,0.17966,0.0794511,0.10020909458398819,0.251885,1.32509,0.277121,0.689481,,,4.78855,0.294915,0.200569,748.260009765625,,,,,,,131,3.358974358974359,132,3.3846153846153846,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Raisel Iglesias","ATL",1.24294,0.835028,0,3.86842,33,0,14.154,1.2416,,24.0331,100.346,22.0094,11.12,10.33,3.04425,6.24788,0.498756,0.800724,25.2388,9.4515,2.33973,4.03958,1.14002,0.251518,0.0622634,0.1892542950809002,0.235906,1.17576,0.291707,0.714192,,,3.5319,0.291291,0.174923,100.62000274658203,,,,,,,186.5,7.770833333333333,184,7.666666666666667,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"Jake Irvin","WSN",1.97492,4.21329,2.89429,4.97447,12,8,0,0.3067,,45.7918,198.977,46.1231,27.23,25.31,8.05587,16.4679,0.212095,2.24287,38.4621,7.55941,3.23663,2.33558,1.58331,0.193299,0.0827626,0.11053630709648132,0.255861,1.36686,0.284618,0.689127,,,4.93863,0.285463,0.160368,999,,,,,,,144.4,3.139130434782609,148,3.217391304347826,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Andrew Morris","MIN",1.00605,0.845571,0,3.86191,30,0,1.375,6.024,,19.6457,83.3997,18.5704,9.09,8.43,1.79018,5.98474,0.480428,0.845109,18.9112,8.66353,2.7417,3.15991,0.820108,0.226754,0.0717597,0.15499448031187057,0.242529,1.2499,0.300353,0.701402,,,3.408,0.28114,0.162767,999,,,,,,,120,6,120,6,,,,,,,,,,,,,,,,,,,"Andrew Morris","31891",702193
"Mason Englert","TBR",1.90918,3.1887,1.35977,4.68334,27,5,0,0.349,,46.4284,198.511,46.2275,25.96,24.16,7.71629,13.3989,0.661843,2.19404,38.7306,7.50781,2.59733,2.89059,1.49578,0.195106,0.0674968,0.12760905176401138,0.252723,1.28426,0.282193,0.689552,,,4.60538,0.28056,0.0819624,999,,,,,,,155.4,3.3782608695652177,159,3.4565217391304346,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Tanner Scott","LAD",1.44609,0.491948,0,3.53998,31,0,8.851,4.4477,,21.1018,87.8304,17.3365,8.94,8.3,2.48148,6.97824,0.420583,1.16321,24.5487,10.4701,2.97625,3.51789,1.05836,0.279501,0.0794513,0.20004965364933014,0.217552,1.15226,0.282099,0.737727,,,3.46517,0.278193,0.216942,712.8099975585938,,,,,,,173.60000000000002,8.266666666666667,166,7.904761904761905,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Zach Thornton","NYM",1.47535,1.52855,1.10528,4.63409,8,4,0,0,,23.0725,99.431,23.7263,12.74,11.88,3.1652,7.1615,0.200918,0.997818,18.8098,7.33723,2.79352,2.62652,1.23467,0.189174,0.0720248,0.11714944988489151,0.259952,1.33873,0.29671,0.685948,,,4.3195,0.274846,0.110999,999,,,,,,,84.9,3.691304347826087,90,3.9130434782608696,,,,,,,,,,,,,,,,,,,"Zach Thornton","33891",804267
